filename: frame000230_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.45454809648358036	area_occluded_relative_to_gtbox: 0.45454809648358036	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000347_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: small3	high_attention_area_without_occlussion_slc: 0.24391288005345807	area_occluded_relative_to_gtbox: 0.0377860841964584	high_attention_area_occluded_slc: 0.18277021383227532	quadrants: ['1', '2', '3', '4']
filename: frame000347_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.24391288005345807	area_occluded_relative_to_gtbox: 0.0412211827597728	high_attention_area_occluded_slc: 0.1565841129301704	quadrants: ['1', '2', '3', '4']
filename: frame000347_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: small2 small3	high_attention_area_without_occlussion_slc: 0.24391288005345807	area_occluded_relative_to_gtbox: 0.0790072669562312	high_attention_area_occluded_slc: 0.1526896090878717	quadrants: ['1', '3', '4']
filename: frame000347_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.24391288005345807	area_occluded_relative_to_gtbox: 0.05230955562980287	high_attention_area_occluded_slc: 0.25312186769127965	quadrants: ['1', '2', '3', '4']
filename: frame000347_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: small1 small3	high_attention_area_without_occlussion_slc: 0.24391288005345807	area_occluded_relative_to_gtbox: 0.09009563982626127	high_attention_area_occluded_slc: 0.21144127965252255	quadrants: ['2', '3', '4']
filename: frame000347_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: small1 small2	high_attention_area_without_occlussion_slc: 0.24391288005345807	area_occluded_relative_to_gtbox: 0.09353073838957568	high_attention_area_occluded_slc: 0.061341045773471436	quadrants: ['1', '2', '3', '4']
filename: frame000347_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: small1 small2 small3	high_attention_area_without_occlussion_slc: 0.24391288005345807	area_occluded_relative_to_gtbox: 0.13131682258603408	high_attention_area_occluded_slc: 0.07777522552622787	quadrants: ['3', '4']
filename: frame000347_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.24391288005345807	area_occluded_relative_to_gtbox: 0.11259605746742399	high_attention_area_occluded_slc: 0.1218154861343134	quadrants: ['1', '2', '3']
filename: frame000347_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: big0 small3	high_attention_area_without_occlussion_slc: 0.24391288005345807	area_occluded_relative_to_gtbox: 0.1503821416638824	high_attention_area_occluded_slc: 0.14688439692616104	quadrants: ['1', '2', '3']
filename: frame000347_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: big0 small2	high_attention_area_without_occlussion_slc: 0.24391288005345807	area_occluded_relative_to_gtbox: 0.15381724022719678	high_attention_area_occluded_slc: 0.05688272636151019	quadrants: ['1', '2', '3']
filename: frame000347_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: False	combination: big0 small2 small3	high_attention_area_without_occlussion_slc: 0.24391288005345807	area_occluded_relative_to_gtbox: 0.19160332442365519	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000347_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.24391288005345807	area_occluded_relative_to_gtbox: 0.16490561309722684	high_attention_area_occluded_slc: 0.11709614099565653	quadrants: ['1', '2']
filename: frame000347_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: False	combination: big0 small1 small3	high_attention_area_without_occlussion_slc: 0.24391288005345807	area_occluded_relative_to_gtbox: 0.20269169729368525	high_attention_area_occluded_slc: 0	quadrants: ['2']
filename: frame000347_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: False	combination: big0 small1 small2	high_attention_area_without_occlussion_slc: 0.24391288005345807	area_occluded_relative_to_gtbox: 0.20612679585699964	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000347_rgb.pngbbox0	sequence: big0 small1 small2 small3	success: False	combination: big0 small1 small2 small3	high_attention_area_without_occlussion_slc: 0.24391288005345807	area_occluded_relative_to_gtbox: 0.24391288005345804	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000176_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7159470493628604	area_occluded_relative_to_gtbox: 0.7159470493628604	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000174_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.5972426470588236	area_occluded_relative_to_gtbox: 0.5794730392156863	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000174_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.5972426470588236	area_occluded_relative_to_gtbox: 0.017769607843137254	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000174_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.5972426470588236	area_occluded_relative_to_gtbox: 0.5972426470588236	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000231_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.4302707601676674	area_occluded_relative_to_gtbox: 0.4302707601676674	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000050_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.5465116279069767	area_occluded_relative_to_gtbox: 0.49765768780324576	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000050_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.5465116279069767	area_occluded_relative_to_gtbox: 0.04885394010373097	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000050_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.5465116279069767	area_occluded_relative_to_gtbox: 0.5465116279069767	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000129_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6880299604296213	area_occluded_relative_to_gtbox: 0.6880299604296213	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000333_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.31026984126984125	area_occluded_relative_to_gtbox: 0.31026984126984125	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000182_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6033966033966034	area_occluded_relative_to_gtbox: 0.6033966033966034	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000198_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.697516178149981	area_occluded_relative_to_gtbox: 0.697516178149981	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000121_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6025544703230654	area_occluded_relative_to_gtbox: 0.6025544703230654	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000128_rgb.pngbbox0	sequence: big0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.2140898705255141	area_occluded_relative_to_gtbox: 0.008987052551408987	high_attention_area_occluded_slc: 0.2329017517136329	quadrants: ['1', '2', '3', '4']
filename: frame000128_rgb.pngbbox0	sequence: big0 small1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.2140898705255141	area_occluded_relative_to_gtbox: 0.2051028179741051	high_attention_area_occluded_slc: 0	quadrants: ['1']
filename: frame000128_rgb.pngbbox0	sequence: big0 small1	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.2140898705255141	area_occluded_relative_to_gtbox: 0.2140898705255141	high_attention_area_occluded_slc: 0.13922315308453923	quadrants: []
filename: frame000162_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6572178477690289	area_occluded_relative_to_gtbox: 0.6572178477690289	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000197_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6891304347826087	area_occluded_relative_to_gtbox: 0.6891304347826087	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000515_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.30202112999540653	area_occluded_relative_to_gtbox: 0.29169931638250157	high_attention_area_occluded_slc: 0	quadrants: ['3']
filename: frame000515_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.30202112999540653	area_occluded_relative_to_gtbox: 0.010321813612904969	high_attention_area_occluded_slc: 0.24768299602799318	quadrants: ['1', '2', '3', '4']
filename: frame000515_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.30202112999540653	area_occluded_relative_to_gtbox: 0.30202112999540653	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000054_rgb.pngbbox1	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.5591362126245847	area_occluded_relative_to_gtbox: 0.4786544850498339	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000054_rgb.pngbbox1	sequence: big0 big1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5591362126245847	area_occluded_relative_to_gtbox: 0.08048172757475083	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000054_rgb.pngbbox1	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.5591362126245847	area_occluded_relative_to_gtbox: 0.5591362126245847	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000225_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.1068319118692253	area_occluded_relative_to_gtbox: 0.09856965174129353	high_attention_area_occluded_slc: 0	quadrants: ['2']
filename: frame000225_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.1068319118692253	area_occluded_relative_to_gtbox: 0.00826226012793177	high_attention_area_occluded_slc: 0	quadrants: ['1', '3']
filename: frame000225_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.1068319118692253	area_occluded_relative_to_gtbox: 0.1068319118692253	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000192_rgb.pngbbox0	sequence: big0 small1	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.5056350898568382	area_occluded_relative_to_gtbox: 0.012996243273428774	high_attention_area_occluded_slc: 0.5710224388262768	quadrants: ['1', '2', '3', '4']
filename: frame000192_rgb.pngbbox0	sequence: big0 small1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5056350898568382	area_occluded_relative_to_gtbox: 0.4926388465834095	high_attention_area_occluded_slc: 0	quadrants: ['1', '2']
filename: frame000192_rgb.pngbbox0	sequence: big0 small1	success: False	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.5056350898568382	area_occluded_relative_to_gtbox: 0.5056350898568382	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000266_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.40461879152167035	area_occluded_relative_to_gtbox: 0.40461879152167035	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000179_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.37838300787941076	area_occluded_relative_to_gtbox: 0.30427086901907047	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000179_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.37838300787941076	area_occluded_relative_to_gtbox: 0.0741121388603403	high_attention_area_occluded_slc: 0	quadrants: ['1', '2', '3', '4']
filename: frame000179_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.37838300787941076	area_occluded_relative_to_gtbox: 0.37838300787941076	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000343_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.31758732461409434	area_occluded_relative_to_gtbox: 0.10481220391232404	high_attention_area_occluded_slc: 0.22348527778407418	quadrants: ['1', '2', '3', '4']
filename: frame000343_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.31758732461409434	area_occluded_relative_to_gtbox: 0.2127751207017703	high_attention_area_occluded_slc: 0.10645556134823311	quadrants: ['1', '2']
filename: frame000343_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.31758732461409434	area_occluded_relative_to_gtbox: 0.31758732461409434	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000450_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.4990274599542334	area_occluded_relative_to_gtbox: 0.4990274599542334	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000211_rgb.pngbbox1	sequence: small0 small1	success: False	combination: small1	high_attention_area_without_occlussion_slc: 0.09116867824551074	area_occluded_relative_to_gtbox: 0.050073594347954074	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000211_rgb.pngbbox1	sequence: small0 small1	success: False	combination: small0	high_attention_area_without_occlussion_slc: 0.09116867824551074	area_occluded_relative_to_gtbox: 0.041095083897556665	high_attention_area_occluded_slc: 0	quadrants: ['1']
