filename: frame000230_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5032839290903807	area_occluded_relative_to_gtbox: 0.5032839290903807	high_attention_area_occluded_slc: 0.102324905550712	quadrants: []
filename: frame000515_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.4221946013131941	area_occluded_relative_to_gtbox: 0.37319300710637954	high_attention_area_occluded_slc: 0.13861493150314788	quadrants: ['3', '4']
filename: frame000515_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.4221946013131941	area_occluded_relative_to_gtbox: 0.03293793401605015	high_attention_area_occluded_slc: 0.3942284309222081	quadrants: ['1', '2', '3', '4']
filename: frame000515_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.4221946013131941	area_occluded_relative_to_gtbox: 0.4061309411224297	high_attention_area_occluded_slc: 0.24691291307519792	quadrants: ['4']
filename: frame000515_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.4221946013131941	area_occluded_relative_to_gtbox: 0.016063660190764408	high_attention_area_occluded_slc: 0.4350563376475992	quadrants: ['1', '2', '3', '4']
filename: frame000515_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 big2	high_attention_area_without_occlussion_slc: 0.4221946013131941	area_occluded_relative_to_gtbox: 0.3892566672971439	high_attention_area_occluded_slc: 0.33829609014023615	quadrants: ['3']
filename: frame000515_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1	high_attention_area_without_occlussion_slc: 0.4221946013131941	area_occluded_relative_to_gtbox: 0.04900159420681456	high_attention_area_occluded_slc: 0.43496176605690506	quadrants: ['1', '2', '3', '4']
filename: frame000515_rgb.pngbbox0	sequence: small0 small1 big2	success: True	combination: small0 small1 big2	high_attention_area_without_occlussion_slc: 0.4221946013131941	area_occluded_relative_to_gtbox: 0.4221946013131941	high_attention_area_occluded_slc: 0.04674538625739685	quadrants: []
filename: frame000054_rgb.pngbbox0	sequence: small0 big1	success: False	combination: big1	high_attention_area_without_occlussion_slc: 0.5433554817275748	area_occluded_relative_to_gtbox: 0.489202657807309	high_attention_area_occluded_slc: 0	quadrants: ['2', '4']
filename: frame000054_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.5433554817275748	area_occluded_relative_to_gtbox: 0.05415282392026578	high_attention_area_occluded_slc: 0.6603820598006644	quadrants: ['1', '2', '3', '4']
filename: frame000054_rgb.pngbbox0	sequence: small0 big1	success: False	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.5433554817275748	area_occluded_relative_to_gtbox: 0.5433554817275748	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000225_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.48036437246963565	area_occluded_relative_to_gtbox: 0.48036437246963565	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000192_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.532186008731851	area_occluded_relative_to_gtbox: 0.532186008731851	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000188_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.8840832461341704	area_occluded_relative_to_gtbox: 0.8840832461341704	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000357_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.18917504796232776	area_occluded_relative_to_gtbox: 0.1233649206441486	high_attention_area_occluded_slc: 0.09406429858729144	quadrants: ['3', '4']
filename: frame000357_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.18917504796232776	area_occluded_relative_to_gtbox: 0.06581012731817917	high_attention_area_occluded_slc: 0.25865744239675986	quadrants: ['1', '2']
filename: frame000357_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.18917504796232776	area_occluded_relative_to_gtbox: 0.18917504796232776	high_attention_area_occluded_slc: 0.008681665794624344	quadrants: []
filename: frame000266_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.08245017399557102	area_occluded_relative_to_gtbox: 0.07208952863018032	high_attention_area_occluded_slc: 0.3944954128440367	quadrants: ['1', '2']
filename: frame000266_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.08245017399557102	area_occluded_relative_to_gtbox: 0.010360645365390699	high_attention_area_occluded_slc: 0.43057972160708635	quadrants: ['1', '3']
filename: frame000266_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.08245017399557102	area_occluded_relative_to_gtbox: 0.08245017399557103	high_attention_area_occluded_slc: 0.02821496361910788	quadrants: []
filename: frame000179_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.6656389174374786	area_occluded_relative_to_gtbox: 0.6656389174374786	high_attention_area_occluded_slc: 0.4997145141030033	quadrants: []
filename: frame000343_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big2	high_attention_area_without_occlussion_slc: 0.37105877552870775	area_occluded_relative_to_gtbox: 0.1618877076863794	high_attention_area_occluded_slc: 0.03366049368724074	quadrants: ['1', '2', '3', '4']
filename: frame000343_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1	high_attention_area_without_occlussion_slc: 0.37105877552870775	area_occluded_relative_to_gtbox: 0.02741573543078632	high_attention_area_occluded_slc: 0.38660833692227486	quadrants: ['1', '2', '3', '4']
filename: frame000343_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: small1 big2	high_attention_area_without_occlussion_slc: 0.37105877552870775	area_occluded_relative_to_gtbox: 0.1893034431171657	high_attention_area_occluded_slc: 0.010041480608382256	quadrants: ['1', '2', '3', '4']
filename: frame000343_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.37105877552870775	area_occluded_relative_to_gtbox: 0.18175533241154204	high_attention_area_occluded_slc: 0.02812974590293991	quadrants: ['1', '2', '3']
filename: frame000343_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 big2	high_attention_area_without_occlussion_slc: 0.37105877552870775	area_occluded_relative_to_gtbox: 0.34364304009792146	high_attention_area_occluded_slc: 0.08894530453113313	quadrants: ['1', '3']
filename: frame000343_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 small1	high_attention_area_without_occlussion_slc: 0.37105877552870775	area_occluded_relative_to_gtbox: 0.20917106784232836	high_attention_area_occluded_slc: 0.09854477865675364	quadrants: ['1', '2']
filename: frame000343_rgb.pngbbox0	sequence: big0 small1 big2	success: True	combination: big0 small1 big2	high_attention_area_without_occlussion_slc: 0.37105877552870775	area_occluded_relative_to_gtbox: 0.37105877552870775	high_attention_area_occluded_slc: 0.0194029512432849	quadrants: []
filename: frame000450_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.4957856598016781	area_occluded_relative_to_gtbox: 0.4957856598016781	high_attention_area_occluded_slc: 0.08649885583524028	quadrants: []
filename: frame000211_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.30261995878716513	area_occluded_relative_to_gtbox: 0.30261995878716513	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000446_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.6435950826893044	area_occluded_relative_to_gtbox: 0.6435950826893044	high_attention_area_occluded_slc: 0.11612541544868459	quadrants: []
filename: frame000142_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.5700120192307693	area_occluded_relative_to_gtbox: 0.5584134615384615	high_attention_area_occluded_slc: 0.6115985576923076	quadrants: ['1', '3']
filename: frame000142_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.5700120192307693	area_occluded_relative_to_gtbox: 0.011598557692307693	high_attention_area_occluded_slc: 0.7481370192307693	quadrants: ['1', '2', '3', '4']
filename: frame000142_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.5700120192307693	area_occluded_relative_to_gtbox: 0.5700120192307692	high_attention_area_occluded_slc: 0.56796875	quadrants: []
filename: frame000067_rgb.pngbbox1	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.7078510802469136	area_occluded_relative_to_gtbox: 0.7078510802469136	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000140_rgb.pngbbox0	sequence: small0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.6106370192307692	area_occluded_relative_to_gtbox: 0.596875	high_attention_area_occluded_slc: 0.2053485576923077	quadrants: ['1', '3']
filename: frame000140_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.6106370192307692	area_occluded_relative_to_gtbox: 0.01376201923076923	high_attention_area_occluded_slc: 0.5511418269230769	quadrants: ['1', '2', '3', '4']
filename: frame000140_rgb.pngbbox0	sequence: small0 big1	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.6106370192307692	area_occluded_relative_to_gtbox: 0.6106370192307693	high_attention_area_occluded_slc: 0.6195913461538461	quadrants: []
filename: frame000218_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.702161214953271	area_occluded_relative_to_gtbox: 0.702161214953271	high_attention_area_occluded_slc: 0.22558411214953272	quadrants: []
filename: frame000316_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.6089187245264924	area_occluded_relative_to_gtbox: 0.6089187245264924	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000043_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5666248206599713	area_occluded_relative_to_gtbox: 0.5666248206599713	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000134_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.9556	area_occluded_relative_to_gtbox: 0.9556	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000059_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.5673871582962492	area_occluded_relative_to_gtbox: 0.4032898919262556	high_attention_area_occluded_slc: 0.3345518118245391	quadrants: ['1', '2', '3', '4']
filename: frame000059_rgb.pngbbox0	sequence: big0 big1	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5673871582962492	area_occluded_relative_to_gtbox: 0.16409726636999364	high_attention_area_occluded_slc: 0.6107755880483153	quadrants: ['1', '2', '3', '4']
filename: frame000059_rgb.pngbbox0	sequence: big0 big1	success: False	combination: big0 big1	high_attention_area_without_occlussion_slc: 0.5673871582962492	area_occluded_relative_to_gtbox: 0.5673871582962492	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000496_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.5354297033268807	area_occluded_relative_to_gtbox: 0.5354297033268807	high_attention_area_occluded_slc: 0.06048260027911583	quadrants: []
filename: frame000239_rgb.pngbbox0	sequence: big0	success: True	combination: big0	high_attention_area_without_occlussion_slc: 0.6296350012086053	area_occluded_relative_to_gtbox: 0.6296350012086053	high_attention_area_occluded_slc: 0.32047377326565146	quadrants: []
filename: frame000047_rgb.pngbbox0	sequence: big0	success: False	combination: big0	high_attention_area_without_occlussion_slc: 0.5263480392156863	area_occluded_relative_to_gtbox: 0.5263480392156863	high_attention_area_occluded_slc: 0	quadrants: []
filename: frame000318_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small2	high_attention_area_without_occlussion_slc: 0.19520564496641052	area_occluded_relative_to_gtbox: 0.028152336764776957	high_attention_area_occluded_slc: 0.10400657290609444	quadrants: ['2', '3', '4']
filename: frame000318_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: big1	high_attention_area_without_occlussion_slc: 0.19520564496641052	area_occluded_relative_to_gtbox: 0.13769271664008506	high_attention_area_occluded_slc: 0.2724131264801121	quadrants: ['1', '3', '4']
filename: frame000318_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: big1 small2	high_attention_area_without_occlussion_slc: 0.19520564496641052	area_occluded_relative_to_gtbox: 0.16584505340486203	high_attention_area_occluded_slc: 0.5428205499975834	quadrants: ['3', '4']
filename: frame000318_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small0	high_attention_area_without_occlussion_slc: 0.19520564496641052	area_occluded_relative_to_gtbox: 0.0293605915615485	high_attention_area_occluded_slc: 0.42972790101976704	quadrants: ['1', '2', '4']
filename: frame000318_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small0 small2	high_attention_area_without_occlussion_slc: 0.19520564496641052	area_occluded_relative_to_gtbox: 0.05751292832632546	high_attention_area_occluded_slc: 0.4111932724372916	quadrants: ['2', '4']
filename: frame000318_rgb.pngbbox0	sequence: small0 big1 small2	success: True	combination: small0 big1	high_attention_area_without_occlussion_slc: 0.19520564496641052	area_occluded_relative_to_gtbox: 0.16705330820163355	high_attention_area_occluded_slc: 0.4105408148470349	quadrants: ['1']
